ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[14.08.25][หมิว] E-Book แพ็กคู่หนังสือชื่อดัง (Ghostly) (Witches)",120234872659700260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[26.09.25][หมิว] E-Book บุกมาแล้ว (Promotion)",120237502675340260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[18.11.24] [หมิว] แพ็กคู่โอบกอดปูปรุง 529 Head 11.11",120216900009420260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[24.08.24] [หมิว] Payday เทบุฟเฟต์ 999.- (สีอื่น)",120215013307440260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[11.02.25][หมิว] หนังสือพลิกชีวิต ปี 2025 [เปิดตัว 3] (Kiwtum)",120221311802350260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[12.11.25][หมิว] ฉลองครบรอบ 2 ปี (ปีศาจตัวนั้น)",120240371003240260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[21.05.25][หมิว] เมื่อชีวิตพัง! แค่ลองฟังเสียง (Witches)",120229056181610260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[24.09.25][หมิว] ซื้อ E-Book ฟรี E-Planner (Witches)",120237455012990260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[07.11.24][หมิว] 11.11 จับคู่สุดคุ้มไดอารี่ (711)",120216956167490260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[18.06.25][หมิว] บทเรียนจาก “สงครามส่งด่วน” (ปีศาจตัวนั้น)",120231188381280260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[05.09.25][หมิว] 30 เล่มสุดท้าย Boxset (Witches)",120236337065260260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.08.25][หมิว] วันนี้ไม่สุข (Witches)",120235824009690260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[23.05.25][หมิว] PAYDAY May 3 เล่ม 999.- (Promotion_Payday)",120229260575480260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[06.03.25][หมิว] หนังสือสร้างแรงบันดาลใจแห่งปี (Capybara_เล่มเดี่ยว)",120221524115070260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[11.07.25][หมิว] แจกฟรี! Me Time Planner (Promotion)",120232630071880260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[20.08.24] [หมิว] 10 ข้อคิด (ปีศาจความรัก)",120214888537400260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[13.06.25][หมิว] ถ้าคุณต้องจากโลกนี้ไป (Ghostly)",120232158094740260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[04.10.24] [หมิว] 9 คำเตือนสุดท้าย (Ghost)",120222343337960260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[12.12.25][หมิว] เปิดตัว E-Book เล่มใหม่ : Remains (E-Book)",120242007106230260,2026-02-21,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.08.25][หมิว] ชื่อปีศาจในข้อใดต่อไปนี้ มีอยู่จริง ? (Demons)",120235856538740260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[01.08.25][หมิว] E-Book มาแล้ว (Ghostly)",120234941460860260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[04.05.26][หมิว] คนแบบนี้ระวังป้ายเหลือง (Trap)",120248372643960260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[30.11.24] [หมิว] พลาดโอกาสเพราะไม่มั่นใจ (Helmet Boxset)",120217460404650260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[09.02.26][หมิว] มนุษย์ที่เป็นคนดี (Trap)",120244167855640260,2026-02-21,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.09.25][หมิว] หนังสือเปลี่ยนชีวิต! ปี 2025 (Demons)",120236652833770260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[22.07.25][หมิว] ถ้าวันไหนไม่ไหว (Tried)",120233015549210260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[21.05.25][หมิว] ฉลองยอดขาย 100,000 เล่ม (ปีศาจตัวนั้น)",120229090711270260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[23.07.25][หมิว] คำว่าโลกที่แบกไว้ (Tried)",120234397575790260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[08.11.24] [หมิว] คนเราแตกสลายได้กี่ครั้ง (โอบกอด)",120216987980880260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[18.04.25][หมิว] แค่หนังสือเล่มเดียวทำไมร้องไห้ขนาดนี้ (ปีศาจตัวนั้น)",120226179114000260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.11.25][หมิว] Boxset ส่งความสุข (Witches)",120241252748370260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[04.07.25][หมิว] 10ตอน10 ความรู้สึก (Ghostly)",120232223164060260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[01.08.25][หมิว] เลือกปกหนังสือที่ใช่ (Engage)",120234212477090260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[01.04.25][หมิว][สัปดาห์หนังสือ53] ช้อปที่บ้าน ได้ราคาเท่าหน้างาน (Promotion_Discount)",120223702867950260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.10.25][หมิว] หมึกซึมพาซึม (Remains)",120238018597540260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[10.12.25][หมิว] 12.12 : แลกซื้อ E-Book เล่มที่สอง 12.- (Promotion)",120241898226370260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[05.08.25][หมิว] Top10 July (Engage)",120234398744360260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[16.01.26][หมิว] คำขวัญ (Ghostly)",120243290563720260,2026-02-21,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[05.10.25][หมิว] ภาค 2 คะแนน 9.9/10 (Remains)",120237927859810260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[30.01.25][หมิว] ทุกวันของชีวิตประกอบด้วยเรื่องดี ๆ (Life)",120219831649750260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[11.07.25][หมิว] แจกฟรี! Me Time Planner (Promotion)",120232932943310260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[19.09.25][หมิว] Flash Sale (Ghostly)",120237331309220260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[10.11.25][หมิว] 11.11 OPD E-Book 1 แถม 1 (E-Book)",120240278371640260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[28.03.25][หมิว] ซื้อหนังสือ + แถมวอลเปเปอร์แมวมู (Witches)",120223134369090260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[17.10.25][หมิว] Boxset เปลี่ยนความทุกข์ (Witches)",120243453027460260,2026-02-21,not_delivering,ad,"การซื้อบน Meta",,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[11.08.25][หมิว] มานี่มา (Kiwtum)",120234719891550260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[04.10.24] [หมิว] 9 คำเตือนสุดท้าย (Ghost)",120216040497420260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[12.09.25][หมิว] ถ้าความไม่มั่นใจเป็นกีฬา (Witches)",120237333481710260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.01.26][หมิว] โทษตัวเองเก่ง (Trap)",120246659054540260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[13.12.25][หมิว] ชีวิตแบบทุกวันนี้ เรียกว่าความสุขอยู่ไหม ? (MadeMyDay)",120241813553500260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.10.25][หมิว] ผลงานภาคต่อที่หัวใจรอคอย (Remains)",120237988826150260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[24.09.25][หมิว] E-Book มาใหม่ 359.- (Tried)",120237458874260260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[20.08.25][หมิว] ภาค1 ภาค2 (Demons)",120235756462090260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[22.07.25][หมิว] คะแนน 9.5/10 (Tried)",120233018472750260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[12.12.25][หมิว] เปิดตัว E-Book เล่มใหม่ : Remains (E-Book)",120242006954580260,2026-02-21,active,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[10.12.25][หมิว] 12.12 : ซื้อ 3 เล่ม ลด 120.- (Promotion)",120241897592770260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[19.02.25][Garden_Boxset][หมิว][IMG] ของขวัญให้หวานใจ",120220348271260260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[23.07.25][หมิว] 30 เล่มสุดท้ายส่งจากคลัง (Ghostly)",120234918883520260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.09.25][หมิว] ยังต้องยิ้ม ทั้งที่ใจพัง (Demons)",120236419129390260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[15.08.24] [หมิว] มอบของขวัญ + ฟรีการ์ด",120214779158160260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.07.25][หมิว][Cross Page] เมื่อคนที่หมดแพชชัน (Ghostly)",120243177965370260,2026-02-21,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[27.09.24] [หมิว] โอบกอด จ่าย 1 ได้ฟรี 7",120215898041100260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[11.09.25][หมิว] จดหมายจากคนแสนไกล (Ghostly)",120236647026250260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.10.25][หมิว] ผลงานภาคต่อที่หัวใจรอคอย (Remains)",120244181042660260,2026-02-21,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.10.25][หมิว] หมึกซึมพาซึม (Remains)",120238012450300260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[16.01.25][IMG][หมิว][Garden_เล่มเดี่ยว] ดอกไม้เล่มนี้จะช่วยฮีลใจ",120220348271570260,2026-02-21,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.09.25][หมิว] เปิดตัวเล่มใหม่ (Demons)",120236328859440260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[31.10.25][หมิว] 30 เล่มสุดท้าย (Remains)",120239868814530260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[23.07.25][หมิว] 30 เล่มสุดท้ายส่งจากคลัง (Ghostly)",120234668141520260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.07.25][หมิว] ประโยคนึงในหนังสือ (Ghostly)",120234015164490260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[27.05.25][หมิว] หนังสือที่จะทำให้เสียน้ำตา (Ghostly)",120243038047410260,2026-02-21,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[05.11.24] [หมิว] Unbox เล่มใหม่และ 5 ข้อดี (Life)",120216987891410260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[04.03.25][หมิว] หนังสือที่เป็นเหมือนบ้าน (Home)",120221417996240260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[06.09.24] [หมิว] 9.9 ลดแรง แซงทุกก้าว (ภาพเดี่ยว) flow ใหม่",120215379912710260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[26.11.25][หมิว] หนังสือที่คนอ่านร้องไห้ (Remains)",120241140441260260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[06.10.25][หมิว] ธี่ดอง (Remains)",120238158044480260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[02.06.25][หมิว] Top 10 (Engage)",120229866416910260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.01.26][หมิว] โทษตัวเองเก่ง (Trap)",120245730170610260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[23.07.25][หมิว] 30 เล่มสุดท้ายส่งจากคลัง (Ghostly)",120233454180540260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[24.07.25][หมิว] คุณแบกเกินไปหรือเปล่า ? (Tried)",120233481624250260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[04.05.26][หมิว] Shopee 5.5 (Trap)",120248150227110260,2026-02-21,active,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[11.06.25][หมิว] หนังสือที่เป็นกระจกสะท้อน (ปีศาจตัวนั้น)",120231814574090260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[28.05.25][หมิว] ฉลองยอดขาย (Ghostly)",120235813457460260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[07.11.25][หมิว] ตุยไปเป็นผีแบบไหน (Ghostly)",120240117057040260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[13.06.25][หมิว] คะแนน9.9/10 (Ghostly)",120231094272880260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.02.26][หมิว] คะแนน9/10 (Trap)",120243913846230260,2026-02-21,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[19.03.26][หมิว] อย่ารอให้วันหนึ่งต้องพูดว่า (Ghostly)",120245967827390260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[17.04.26][หมิว] 5 หนังสือน่าอ่าน (Engage)",120247305046800260,2026-02-21,active,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[10.10.25][หมิว] กว่าจะเข้าใจชีวิต (Ghostly)",120238410721650260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[12.09.25][หมิว] Boxset เปลี่ยนความทุกข์ (Witches)",120236967510240260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.01.26][หมิว] โทษตัวเองเก่ง (Trap)",120245730213380260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[07.09.25][หมิว] ประโยคในหนังสือ ที่อ่านแล้ว ‘จุกอยู่ในอก’ (Demons) (QuickReply)",120236828957060260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[07.10.25][หมิว] Boxset The Witches (Witches)",120238155106460260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[20.04.26][หมิว] 5 วิธีปฏิเสธ โดยไม่ต้องรู้สึกผิด (Trap)",120247427721060260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[10.10.25][หมิว] พบนักเขียนหมึกซึม (Remains)",120238403756140260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.01.26][หมิว] โทษตัวเองเก่ง (Trap)",120246076298570260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.11.25][หมิว] ป้ายยาหนังสือน่ารัก (Witches)",120239971856500260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[15.05.25][หมิว] ถ้าคุณเจอปีศาจในตัวเอง (ปีศาจตัวนั้น)",120234134694580260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[21.12.24] [หมิว] เปิดตัวเล่มใหม่ (kidmakk)",120235755981990260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[10.04.26][หมิว] Quote นี้ดี ระวังมีน้ำตา (Ghostly)",120246840895580260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[10.07.25][หมิว] The Witches' Club ชมรมลับเปลี่ยนชีวิต (Witches)",120232581158990260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[06.10.25][หมิว] แมวดำนำโชคร้าย (Ghostly)",120238158898200260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[14.08.24] [หมิว] เปิดตัวหนังสือเล่มใหม่ (Helmet_เล่มเดี่ยว)",120214734263990260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
[03.01.25][หมิว]ดอกไม้เล่มนี้จะช่วยฮีลใจ[Garden_เล่มเดี่ยว],120218304921730260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[24.09.25][หมิว] ความสูญเสียทำให้เจ็บปวด (Witches)",120237405862680260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[19.09.24] [หมิว] ตุ๊กตา 3 วันสุดท้าย (Remkt)",120215766526740260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[08.07.25][หมิว] ถ้าการรักตัวเองไม่รู้จะเริ่มตรงไหน (Ghostly)",120234063483860260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[10.10.24] [หมิว] จ่าย 1 ได้ฟรี 10 (Helmet_Boxset)",120216196143230260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[04.10.25][หมิว] โปรดอย่าหายไปไหน (Remains)",120238438401410260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[15.10.24] [หมิว] 7 ข้อคิดที่ชอบ (Life)",120216294219750260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[27.05.25][หมิว] หนังสือที่จะทำให้เสียน้ำตา (Ghostly)",120243955505620260,2026-02-21,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[21.12.24] [หมิว] ปีใหม่นี้ 'ฉันจะมีชีวิตที่ดี' (Kidmakk)",120218166706000260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[11.02.25][หมิว] หนังสือฮีลใจเล่มแรกของปี [เปิดตัว 2] (Kiwtum)",120219597964360260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[14.01.25] [หมิว] การมีความฝันที่แตกต่าง (Kidmakk)",120218591878630260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[23.10.24] [หมิว] แชร์ความประทับใจจากนักอ่าน (โอบกอด)",120217045924200260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.01.26][หมิว] โทษตัวเองเก่ง (Trap)",120245622926290260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[15.10.24] [หมิว] ปูปรุงเปิดตัวเล่มใหม่ (Life)",120216294115230260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.12.24] [หมิว] 10 ประโยคที่ชอบ ทิ้งท้ายปี (Embrace)",120222345815060260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.01.26][หมิว] โทษตัวเองเก่ง (Trap)",120247171501340260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[27.02.26][หมิว] Boxset เปลี่ยนความทุกข์ (Witches)",120244938282080260,2026-02-21,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[15.10.24] [หมิว] มอบแด่ความรัก (โอบกอด)",120216311923540260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[29.01.26][หมิว] โทษตัวเองเก่ง (Trap)",120245622955610260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.10.25][หมิว] หมึกซึมพาซึม (Remains)",120238412549390260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[04.02.26][หมิว] Top 10 January (Engage)",120243959593720260,2026-02-21,not_delivering,ad,การมีส่วนร่วมกับโพสต์,107,0.4088785,,43.75,,2825,2630,,2,21.875,,26,3.25663717,15.48672566,2026-02-21,2026-02-21
"[11.03.25][หมิว] เปิดตัวเล่มใหม่พี่จูน (Witches)",120239971962720260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[01.11.24] [หมิว] จ่าย 1 ได้ฟรี 3 (Life)",120216713016900260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[11.12.24] [หมิว] Boxset คาปิบาร่า 12.12",120217757975070260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[26.11.25][หมิว] จากร้านกาแฟหลังเที่ยงคืน (Remains)",120244181059870260,2026-02-21,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[02.10.25][หมิว] E-Book Growth Mindset (Demons)",120238021667160260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[21.01.25][IMG][หมิว][Garden_เล่มเดี่ยว] ดอกไม้เล่มนี้จะช่วยฮีลใจ",120218787015170260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[13.06.25][หมิว] ทำไมเราต้องพยายามมากว่าคนอื่น (Ghostly)",120231053128170260,2026-02-21,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[10.10.25][หมิว] 10.10 x งานหนังสือ (Promotion)",120238407207170260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[10.01.25][หมิว] ช้อปดีมีคืน 2568 [Promotion_All]",120219872991280260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.09.25][หมิว] ยังต้องยิ้ม ทั้งที่ใจพัง (Demons)",120235858691480260,2026-02-21,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[18.04.26][หมิว] เราเกิดมาพร้อมถูกคาดหวัง (Ghostly)",120247315015900260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[12.09.25][หมิว] Boxset เปลี่ยนความทุกข์ (Witches)",120244181397510260,2026-02-21,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[21.12.24] [หมิว] เปิดตัวเล่มใหม่ (Kidmakk)",120217967868180260,2026-02-21,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[20.09.24] [หมิว] PAYDAY เซมาฮีลใจ! (สร้างคน)",120215703381660260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
"[03.09.25][หมิว] เปิดตัวเล่มใหม่ (Demons)",120235869229040260,2026-02-21,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-21,2026-02-21
