ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)","%CVR (META)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[25.08.25][ริว] ไพ่สำรับนี้ (Witches)",120235634057850260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[11.10.25][ริว] ปุณณ์วัฒน์ (Ghostly)",120242967808360260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.07.25][ริว] PAYDAY SALE JULY (Promotion_Payday) - No Meme",120233337906840260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[21.08.25][ริว] อะไรแอบมองเราอยู่น้า (Witches)",120235627967560260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[21.05.25][ริว] บอกต่อหนังสือที่เหมือนมีเเพื่อนสนิทคอยให้คำแนะนำอยู่ข้าง ๆ (Witches)",120229053830360260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[18.07.25][ริว] ประโยคจุกอก (Ghostly)",120233259134170260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[11.10.25][ริว] ปุณณ์วัฒน์ (Ghostly)",120244475845750260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap)",120246512186410260,2026-05-03,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[24.07.25][ริว] หนังสือใหม่ล่าสุด (Ghostly)",120234415276290260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[02.06.25][ริว] 5 เหตุผลที่ต้องอ่าน (Ghostly)",120229860140940260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[11.10.25][ริว] ปุณณ์วัฒน์ (Ghostly)",120241914515530260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[08.07.25][ริว] หนังสือฮีลใจยอดขายอันดับ1 (Ghostly)",120234207902510260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[24.07.25][ริว] หนังสือใหม่ล่าสุด (Ghostly)",120233475889700260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.02.26][ริว] แม่คือคนรับผิดชอบ (Trap) (Cross Page)",120245168187440260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[24.12.25][ริว] ไพ่ทำนายดวง (Witches)",120242558059070260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[01.05.26][ริว] เลิกคิดมาก ถ้าอยากสำเร็จ AI (Trap)",120248170173970260,2026-05-03,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,2,120.975,409,241.95,1.69043191,1294,1083,1,2,120.975,1,10,4.2503864,186.97836167,0.5,2026-05-03,2026-05-03
"[22.10.25][ริว] ป้ายยาหนังสือน่ารัก (Witches)",120240098841030260,2026-05-03,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[03.12.25][ริว] แม่อยากให้ลูกมีอนาคตที่ดี (Remains)",120244259802950260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[06.03.26][ริว] พรีออเดอร์เล่มลายเซ็น (Trap)",120245259601940260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[13.08.25][ริว] อ่านจบแล้วเปลี่ยนชีวิต (Capybara)",120234824997320260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.05.25][ริว] หนังสือการ์ตูนฮีลใจ (Ghostly)",120229263858670260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[31.10.25][ริว] อ่านแล้วหายเหนื่อย (Tried)",120240096826270260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[12.12.25][ริว] โปร299 (Ghostly)",120243608026950260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[24.10.25][ริว] PAYDAY OPD E-Book 1 แถม 1 (Promotion)",120239264536960260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120247408900310260,2026-05-03,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[09.04.26][ริว] คำถามวัดใจไซโคพาธ Psychopath AI (Trap)",120246881436300260,2026-05-03,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[21.05.25][ริว] สายมูห้ามพลาด (Witches)",120229053845080260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.11.25][ริว] ซิ่ง Black Friday (Promotion)",120241154094560260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[13.06.25][ริว] ถ้าคืนนี้เป็นคืนสุดท้ายของชีวิต (Ghostly)",120231053236100260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.04.26][ริว] ถ้าคุณจากโลกนี้ไป ใครจะเป็นคนที่เศร้าที่สุด AI (Remains)",120247924379140260,2026-05-03,not_delivering,ad,"การซื้อบน Meta",,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[20.04.26][ริว] อีโก้ไม่ใช่เรื่องแย่ แต่ต้องมีอย่างพอดี AI (Kiwtum)",120247719900050260,2026-05-03,not_delivering,ad,"การซื้อบน Meta",,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[30.08.25][ริว] แค่ประโยคเดียว (Witches)",120236192359090260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap)",120247044993520260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[22.10.25][ริว] ป้ายยาหนังสือน่ารัก (Witches)",120239255039720260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[18.07.25][ริว] ประโยคจุกอก (Ghostly)",120234552105110260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[13.08.25][ริว] สปอยเงาปีศาจ (Demons)",120234821138290260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[06.10.25][ริว] มีประโยคในหนังสือ (Witches)",120239112589060260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[31.10.25][ริว] อ่านแล้วหายเหนื่อย (Tried)",120243520795790260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[22.10.25][ริว] ป้ายยา (Remains)",120239115667520260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[03.12.25][ริว] แม่อยากให้ลูกมีอนาคตที่ดี (Remains)",120241546114280260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[05.09.25][ริว] ประโยคเตือนสติ (Witches)",120236325591500260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[11.06.25][ริว] หนังสือเล่มนี้…เขียนถึงคนที่เก่งมากในการยิ้มทั้งที่ไม่ไหว (ปีศาจตัวนั้น)",120230527626540260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120247192524530260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[28.05.25][ริว] หนังสือฮีลใจที่ไม่ได้พูดถึงเรื่องความตาย (Ghostly)",120229647237010260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[31.07.25][ริว] 30 เล่มสุดท้ายส่งจากคลัง (Ghostly)",120234053727950260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[09.09.25][ริว] สบายวันไหน (ปีศาจตัวนั้น)",120236625747970260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[20.08.25][ริว] ไม่ใช่ทุกการเปลี่ยนแปลง ที่จะพาไปเจอสิ่งที่แย่กว่า (ปีศาจตัวนั้น)",120235259022440260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[24.07.25][ริว] ไพ่สำรับนี้ดูดวงแม่น (Witches)",120234069113510260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[22.08.25][ริว] เสียดาย (Ghostly)",120235433247580260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[03.09.25][ริว] เปิดตัวปีศาจ 2 (Demons)",120236022922820260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[05.09.25][ริว] 7 สัญญาณที่บอกว่าคุณควรอ่าน (Witches)",120236326026430260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.04.26][ริว] ถ้าคุณจากโลกนี้ไป ใครจะเป็นคนที่เศร้าที่สุด AI (Remains)",120247726307580260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[12.02.26][ริว] ยอดขาย 10000 เล่ม (Witches)",120244260768190260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120248070458990260,2026-05-03,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[06.08.25][ริว] มีชีวิตอยู่อย่างโดดเดี่ยว (Ghostly)",120234487658120260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[03.09.25][ริว] เปิดตัวปีศาจ 2 (Demons)",120235947375860260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[27.05.25][ริว] หนังสือที่จะทำให้กลับมารักตัวเอง (ปีศาจตัวนั้น)",120229552924360260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[09.09.25][ริว] คะแนนเต็ม 100 อย่างน้อยต้องได้ 9.9 (Demons)",120236832228900260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.02.26][ริว] แม่คือคนรับผิดชอบ (Trap)",120245282152870260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[30.10.25][ริว] การอยู่คนเดียว (Ghostly)",120239658966680260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[03.04.26][ริว] โรคซึมเศร้า AI (Trap)",120248306044790260,2026-05-03,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,2,78.91,,157.82,,3255,3002,,2,78.91,,18,5.65284178,48.48540707,0,2026-05-03,2026-05-03
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120247120215390260,2026-05-03,active,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,1,153.66,,153.66,,2250,2133,,1,153.66,,8,3.15555556,68.29333333,0,2026-05-03,2026-05-03
"[22.07.25][ริว] วันนี้เธอเหนื่อยไหม (Tried)",120234201102450260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[22.08.25][ริว] เสียดาย (Ghostly)",120236545678670260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[10.03.26][ริว] ซึมเศร้า animation (Trap)",120245730072460260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[06.08.25][ริว] คะแนน 9.9/10 (Tried)",120234614620460260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[12.02.26][ริว] รักคนอื่น (สัมภาษณ์หมอ) (Trap)",120244521123110260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[03.09.25][ริว] สัญญาณที่ควรอ่าน (Demons) (QuickReply)",120236827515110260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[21.10.25][ริว] มีประโยค (Remains)",120239254076640260,2026-05-03,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.02.26][ริว] อย่ารอ (Ghostly)",120244936096800260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[31.07.25][ริว] 30 เล่มสุดท้ายส่งจากคลัง (Ghostly)",120234482165870260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.07.25][ริว] อ่านบทแรกก็เสียน้ำตาละ (Ghostly)",120234482420010260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[21.05.25][ริว] บอกต่อหนังสือที่เหมือนมีเเพื่อนสนิทคอยให้คำแนะนำอยู่ข้าง ๆ (Witches)",120229036230050260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[09.07.25][ริว] หนังสือกระแสตอบรับดี (Ghostly)",120233369285340260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[06.08.25][ริว] มีชีวิตอยู่อย่างโดดเดี่ยว (ghostly)",120234714246200260,2026-05-03,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[06.08.25][ริว] แค่หนังสือการ์ตูน ทำไมถึงร้องไห้ (Ghostly)",120235868476330260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.07.25][ริว] เมื่อเข้าสู่วัยทำงาน (Tried)",120233364191330260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120245281996940260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[06.10.25][ริว] มีประโยคในหนังสือ (Witches) (Reels)",120243124928680260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[12.08.25][ริว] แค่อ่านกลับจุกอกร้องไห้ (Witches)",120236028234500260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.08.25][ริว] ไพ่สำรับนี้ (Witches)",120235664852780260,2026-05-03,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[08.07.25][ริว] หนังสือฮีลใจยอดขายอันดับ1 (Ghostly)",120232411667160260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.07.25][ริว] คะแนน9.9/10 (Tried)",120233565128550260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[30.08.25][ริว] แค่ประโยคเดียว (Witches)",120235859356220260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[12.11.25][ริว] รักตัวเองก่อน (ปีศาจตัวนั้น)",120241544750830260,2026-05-03,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[06.08.25][ริว] หนังสือพัฒนาตัวเอง (Tried)",120234614620440260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[11.08.25][ริว] หยุดคิดและทบทวนชีวิต (Ghostly)",120235860737390260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[29.09.25][ริว] เริ่มต้นใหม่กับคุณคนเดิม (Demons)",120238217714420260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[05.04.26][ริว] Chronic Loneliness ภาวะเหงาเรื้อรังที่รู้สึกโดดเดี่ยวอ้างว้างตลอดเวลา AI (Ghostly)",120246688128040260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[17.03.26][ริว] เพราะในทุกความเกลียด Animation (Remains)",120245712471190260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[06.08.25][ริว] มีชีวิตอยู่อย่างโดดเดี่ยว (ghostly)",120235861984290260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.02.26][ริว] แม่คือคนรับผิดชอบ (Trap)",120244754862150260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[11.09.25][ริว] ระลึกถึงคนที่จากไป (Witches)",120236644251610260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[16.01.26][ริว] ประโยคเดียว (Witches)",120244476398100260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[19.10.25][ริว] 30 เล่มสุดท้าย (Demons)",120239327145160260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[03.11.25][ริว] ความกลัวชนะทุกอย่าง (Demons)",120239860497550260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[28.08.25][ริว] ประโยคจากหนังสือ (Tried)",120235811813790260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[10.11.25][ริว] E-Book ฮีลใจพัฒนาตัวเอง (E-Book)",120241048471090260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.06.25][ริว] ประโยคเดียวในหนังสือที่จะเปลี่ยนชีวิต (Witches) (Reels)",120243032873830260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.01.26][ริว] เครียดก็เปิดไพ่ (Witches)",120244181162370260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120247170878200260,2026-05-03,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.03.26][ริว] จิตวิทยาของการสูญเสีย เขาบอกไว้ว่า (AI) (Witches)",120246610439560260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[26.11.25][ริว] สวัสดีเหล่าดวงวิญญาณ (Ghostly)",120241100703930260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[01.10.25][ริว] ถ้าวันนี้คือวันสุดท้าย (Ghostly)",120237989860590260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.04.26][ริว] ถ้าคุณจากโลกนี้ไป ใครจะเป็นคนที่เศร้าที่สุด AI (Remains)",120248153602410260,2026-05-03,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,5,57.3,,286.5,,7753,6165,,5,57.3,,31,2.1153102,36.95343738,0,2026-05-03,2026-05-03
"[20.11.25][ริว] มันจะดีแค่ไหน : Demons (E-Book)",120241048742060260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.06.25][ริว] ประโยคเดียวในหนังสือที่จะเปลี่ยนชีวิต (Witches)",120243129431930260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[03.12.25][ริว] หนักมากไหมลูก (Remains)",120241905903140260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[18.09.25][ริว] หยุดพูดแย่ๆกับตัวเอง (Witches)",120237033777150260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.07.25][ริว] คะแนน9.9/10 (Tried)",120234054213040260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[13.11.25][ริว] 30 Boxset สุดท้าย (Witches)",120241902305340260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.11.25][ริว] ซิ่ง Black Friday (Promotion)",120241085854320260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120248306192370260,2026-05-03,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,177.42,,3760,3440,,,,,5,3.56382979,47.18617021,,2026-05-03,2026-05-03
"[25.02.26][ริว] อย่ารอ (Ghostly)",120244781966480260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[25.08.25][ริว] ไพ่สำรับนี้ (Witches)",120237444474820260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[11.12.25][ริว] เติมของ (Ghostly)",120243608026980260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[16.01.26][ริว] นี่ไม่ใช่ไพ่ทำนายดวง (Witches)",120244007542930260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[03.12.25][ริว] หนักมากไหมลูก (Remains)",120241545629480260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap) (Sale)",120245333057320260,2026-05-03,not_delivering,ad,การซื้อบนเว็บไซต์,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[10.03.26][ริว] ซึมเศร้า animation (Trap)",120245970610420260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap)",120247713767470260,2026-05-03,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[16.02.26][ริว] รีสต็อก (Ghostly)",120244429255730260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[12.08.25][ริว] แค่อ่านกลับจุกอกร้องไห้ (Witches)",120235185759700260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[27.04.26][ริว] สิ่งสุดท้ายที่อยากพูดก่อนตาย AI (Ghostly)",120247727060460260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[18.04.26][ริว] ของมันต้องมี! Boxset ที่จะเสกทุกปัญหาให้หายไป (Witches)",120247315530620260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[06.02.26][ริว] อกตัญญู (สัมภาษณ์นักเขียน) (Trap)",120244016026400260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[06.08.25][ริว] สัญญาณที่บอกว่าคุณต้องพัก (Tried)",120234614620400260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[21.05.25][ริว] ถ้าโลกมันแย่ แค่คิดแบบคาปิบาร่า (Capybara_Boxset)",120229239306030260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.02.26][ริว] แม่คือคนรับผิดชอบ (Trap)",120245754871840260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.04.26][ริว] Smiling depression ภาวะซึมเศร้าที่ซ่อนอยู่ใต้รอยยิ้ม AI (Trap)",120248306256850260,2026-05-03,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,2,187.5,339,375,0.904,4231,3553,1,2,187.5,1,26,4.60883952,88.63152919,0.5,2026-05-03,2026-05-03
"[31.10.25][ริว] อ่านแล้วหายเหนื่อย (Tried)",120245837637290260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[23.03.26][ริว] ถ้าคืนนี้เป็นคืนสุดท้าย (AI) (Ghostly)",120245967919670260,2026-05-03,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[28.06.25][ริว] ถ้าคืนนี้เป็นคืนสุดท้ายของคุณ (Ghostly)",120231818781380260,2026-05-03,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[01.10.25][ริว] ถ้าวันนี้คือวันสุดท้าย (Ghostly)",120238129944850260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[16.01.26][ริว] ประโยคเดียว (Witches)",120243923601300260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap) - สำเนา",120246786653320260,2026-05-03,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-03,2026-05-03
